clean.id,Q1.2,Q1.3,Q1.4,home.country,work.only.us,Q1.5,Q1.5.factor,Q2.1,Q2.2_1,Q2.2_2,Q2.2_3,Q2.2_4,Q2.2_4_TEXT,Q2.3_1,Q2.3_2,Q2.3_3,Q2.3_3_TEXT,Q2.4_1,Q2.4_2,Q2.4_3,Q2.4_4,Q2.4_5,Q2.4_5_TEXT,Q2.5,Q2.6,Q4.1,num.country.responses,start.time,end.time,finished,done,survey.method,loop.number,Q3.2,work.country,Q3.3,Q3.4,Q3.5_1,Q3.5_2,Q3.5_3,Q3.5_4,Q3.5_5,Q3.5_5_TEXT,Q3.5_5_LawEnforcement,Q3.5_5_Education,Q3.5_5_DomesticGovernment,Q3.5_5_ReligiousGroups,Q3.5_5_Embassies,Q3.5_5_InternationalGroups,Q3.5_5_NGOs,Q3.5_5_Other,Q3.5_5_Media,Q3.5_5_ExperienceofSurviviors,Q3.5_5_PrivateSector,Q3.5_5_Unions,Q3.6,Q3.7,Q3.8,Q3.9_1,Q3.9_2,Q3.9_3,Q3.9_4,Q3.9_5,Q3.9_6,Q3.9_7,Q3.9_8,Q3.9_9,Q3.9_10,Q3.10,Q3.11,Q3.12,Q3.13,Interest,Q3.14,Q3.15,Q3.16,Q3.17,Q3.18_1,Q3.18_2,Q3.18_3,Q3.18_4,Q3.18_4_TEXT,Q3.18_5,Q3.18_6,Q3.19,Q3.20,Q3.21_1,Q3.21_2,Q3.21_3,Q3.21_4,Q3.21_4_TEXT,LocalCommunity_3.21.1,LocalGovernment_3.21.2,Youth_3.21.3,Funding_3.21.4,NationalGovernment_3.21.5,ReligiousGroups.Churches._3.21.6,PrivateSector_3.21.7,Media_3.21.8,Victims_3.21.9,Universities_3.21.10,Police_3.21.11,Courts.Legal_3.21.12,Unions_3.21.13,Training_3.21.14,OtherOrgs_3.21.15,NGO.Interpretation_3.21.16,Other_3.21.17,Q3.22,Q3.23,Q3.24.Text,Q3.24_Negative.AgainstTIP,Q3.24_Negative.General,Q3.24_OfficalCommentsOnTIP.Gov.Context.,Q3.24_UnofficialCommentsOnTIP,Q3.24_NGOs.CSOs,Q3.24_AssessmentPurposes.General,Q3.24_Policy,Q3.24_Conferences.Meetings,Q3.24_Other,Q3.24_CommentMadeInOtherContext,Q3.24_Efforts,Q3.24_Media,Q3.24_Awareness,Q3.24_Research,Q3.25,Q3.26,Q3.27,Q3.28,Q3.29,Q3.30,work.country.clean,avg_tier,improve_tip,change_policy,total.funding,avg.funding,total.funding.ngos,avg.funding.ngos,total.freedom,positivity,importance,improvement,received.funding,us.involvement,us.hq,Q3.25_collapsed,home.region,work.region,home.iso3,work.iso3
1189,Karnataka Jeetadalu mattu Krashikarmikara Okkuta,No,78,India,No,1,1,100,NA,NA,1,1,bonded labour,1,1,NA,NA,1,1,1,1,NA,NA,Yes,Yes,NA,1,2014-11-08T09:08:00Z,2014-11-08T09:45:00Z,1,1,Online,1,78,India,A lot,Weekly,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,Not an important actor,Not hard at all,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tier 3,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Slowed down,No,NA,Not restricted,NA,India,2.25,0,-1,29537404.0,301402.0816326531,11856135.0,382455.96774193546,5,NA,0,-1,FALSE,TRUE,FALSE,NA,Asia and Oceania,Asia and Oceania,IND,IND
1127,MIHOSO International Foundation,No,66,Ghana,No,1,1,40,NA,1,1,1,marriage tracking,1,NA,NA,NA,1,NA,NA,1,NA,NA,No,No,Funding for human trafficking is low in Ghana. Capacity of CSOs to work in the field is also low,1,2014-11-08T09:35:00Z,2014-11-08T09:55:00Z,1,1,Online,1,66,Ghana,A lot,Sometimes,1,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Don't know,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,Don't know,Somewhat hard,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Improved,No,NA,Not restricted,NA,Ghana,1.8928571428571428,0,3,2515582.0,147975.41176470587,412e3,206e3,3,NA,NA,1,FALSE,FALSE,FALSE,NA,Africa,Africa,GHA,GHA
1111,Organization 1111,Yes,83,Israel,No,1,1,39,NA,1,NA,NA,NA,1,1,NA,NA,1,NA,NA,1,NA,NA,NA,No,REDACTED,1,2014-11-08T03:44:00Z,2014-11-08T12:44:00Z,1,1,Online,1,83,Israel,A lot,Daily,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,US,US,Yes,NA,NA,1,NA,1,NA,1,1,NA,NA,NA,NA,REDACTED,NA,NA,REDACTED,NA,REDACTED,REDACTED,1,NA,NA,NA,NA,NA,NA,Somewhat important actor,Very hard,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Positive,Improved,No,NA,Very little restricted,NA,Israel,1.8928571428571428,-2,5,1624909.0,90272.72222222222,1315239.0,263047.8,3,1,1,1,FALSE,TRUE,FALSE,Positive,Asia and Oceania,Asia and Oceania,ISR,ISR
1443,Destiny Foundation,No,78,India,No,2,2,96,NA,1,NA,NA,NA,1,1,NA,NA,1,NA,NA,1,1,alternative livelihood option,Yes,Yes,Working with Survivors comes with a lot of challenges. None the less it is very rewarding to see the little changes  that come across in the sex workers due to our small efforts. We as an organisation try to give them a platform to widen their horizon and give them an opportunity to learn a skill and give them a choice to move out of it and  lead a dignified life. our mission is to empower employ and educate.,1,2014-11-08T11:25:00Z,2014-11-09T12:14:00Z,1,1,Online,1,78,India,A lot,Sometimes,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,Various Universities in the united states and Canada have sent their students as interns to work with anti trafficking  agencies  and Ngo's in India. A lot of programs in US have also invited leaders and and organisation heads to share their experience and work in the anti trafficking  area.,By doing various fundraising events and by supporting the  the alternative livelihood program that is done by our organisation.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,Somewhat important actor,Somewhat hard,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Don't know,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Positive,Improved,No,NA,Very little restricted,NA,India,2.25,0,-1,29537404.0,301402.0816326531,11856135.0,382455.96774193546,5,1,1,1,FALSE,TRUE,FALSE,Positive,Asia and Oceania,Asia and Oceania,IND,IND
1374,Migrant Workers Protection Society (MWPS) ,No,13,Bahrain,No,1,1,32,NA,NA,1,NA,NA,NA,1,NA,NA,1,1,1,1,NA,NA,Yes,No,I do not want the name of our society not to be included now that I have seen all the questions but there is no option to go back and change my answer. Thank you.,1,2014-11-09T13:06:00Z,2014-11-09T13:26:00Z,1,1,Online,1,13,Bahrain,A lot,Sometimes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Don't know,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,By producing the TIP Report and ranking it on the Watch List. It focused the National Committee to Combat Human Trafficking to alert other govt authorities to try to prosecute more cases?,NA,NA,NA,1,1,NA,NA,NA,NA,NA,Somewhat important actor,Not too hard,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Watch list,Yes,Disappointed/ annoyed. Consider it unfair by comparison to other GCC country rating.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Mixed,Improved,No,NA,A little restricted,Can't say,Bahrain,2.4642857142857144,0,5,289826.0,24152.166666666668,NA,NA,10,0,1,1,FALSE,TRUE,FALSE,Mixed,Asia and Oceania,Asia and Oceania,BHR,BHR
1424,Organization 1424,Yes,187,United States,No,5,5+,30,NA,1,1,1,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,No,No,REDACTED,2,2014-11-09T17:03:00Z,2014-11-09T17:48:00Z,1,1,Online,1,69,Guatemala,Little,Rarely,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Don't know,1,1,1,NA,NA,NA,NA,NA,NA,NA,REDACTED,REDACTED,REDACTED,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,Don't know,Don't know,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Don't know,Don't know,NA,A little restricted,NA,Guatemala,2.1785714285714284,0,6,2990150.0,175891.17647058822,1609e3,321800.0,7,NA,NA,NA,FALSE,FALSE,TRUE,NA,Americas,Americas,USA,GTM
1424,Organization 1424,Yes,187,United States,No,5,5+,30,NA,1,1,1,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,No,No,REDACTED,2,2014-11-09T17:03:00Z,2014-11-09T17:48:00Z,1,1,Online,3,69,Guatemala,Little,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,REDACTED,REDACTED,REDACTED,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Guatemala,2.1785714285714284,0,6,2990150.0,175891.17647058822,1609e3,321800.0,7,NA,NA,NA,FALSE,TRUE,TRUE,NA,Americas,Americas,USA,GTM
1187,Migrant Rights Centre Ireland,No,82,Ireland,No,1,1,40,NA,NA,1,NA,NA,NA,1,NA,NA,1,1,1,1,NA,NA,Yes,Yes,While there had been some progress in that we have good laws to address human trafficking the level of identification and prosecutions in relation to forced labour are alarmingly low. We now have a situation whereby potential victims of TFL in cannabis production are in prison in Ireland and the state doesn't have the capacity to address this problem. There is still poor expertise in this area.,1,2014-11-10T05:57:00Z,2014-11-10T06:09:00Z,1,1,Online,1,82,Ireland,A lot,Weekly,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,USA,NA,Yes,NA,NA,1,NA,1,NA,1,NA,NA,NA,NA,NA,Through the TIP report the US report on Ireland. These report are influential and MRCI uses them to highlight gaps in policies and poor impact regarding victim identifcation,NA,NA,Mainly through the TIP report,NA,They meet with all sectors involved and are supportive in assisting to address problems. They work behind the scene to address key issues.,NA,1,NA,NA,NA,NA,NA,NA,Somewhat important actor,Somewhat hard,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tier 1,Yes,To highlight that we are a Tier one country and therefore they are not doing so badly!,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Positive,Improved,No,NA,Not restricted,NA,Ireland,1.25,0,1,0.0,0.0,NA,NA,2,1,1,1,FALSE,TRUE,FALSE,Positive,Europe,Europe,IRL,IRL
1428,Mujer Emancipada,No,163,Spain,No,1,1,61,NA,1,NA,NA,NA,1,1,NA,NA,1,NA,1,1,NA,NA,Yes,No,NA,1,2014-11-10T06:17:00Z,2014-11-10T06:24:00Z,1,1,Online,1,163,Spain,A lot,Monthly,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Don't know,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,Don't know,Somewhat hard,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Don't know,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Improved,No,NA,Not restricted,NA,Spain,1.0,0,2,0.0,0.0,NA,NA,2,NA,NA,1,FALSE,FALSE,FALSE,NA,Europe,Europe,ESP,ESP
1059,TAR INITIATIVE (Trauma Awareness and Resilience),No,126,Nigeria,No,1,1,51,NA,1,NA,NA,NA,1,1,NA,NA,1,NA,1,1,1,psychosocial support etc,Yes,No,The only thing i have to say here is; Us embassy and Government should find a way of funding small NGO's through their Network Organizations. Note: our organization belong to a network organization on TIP.,1,2014-11-10T06:07:00Z,2014-11-10T06:49:00Z,1,1,Online,1,126,Nigeria,A lot,Sometimes,1,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"US embassy, German embassy .",US Embassy,Yes,NA,1,1,1,1,1,NA,NA,NA,NA,NA,On capacity building,Through Local NGO's and Government Agencoes,Through call for proposals and grants,NA,consultations and empowering the Government owned agency,Through workshops and payment of some government staff to oversee study,NA,NA,NA,NA,NA,NA,NA,1,NA,Most important actor,Very hard,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Don't know,Yes,for awareness creation,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Positive,Improved,No,NA,A little restricted,In the areas of funds transfer. that is the financial policy,Nigeria,1.8214285714285714,0,5,3295e3,183055.55555555556,1928e3,275428.5714285714,8,1,2,1,FALSE,FALSE,FALSE,Positive,Africa,Africa,NGA,NGA
1153,PULSE Foundation,No,26,Bulgaria,No,5,5+,100,NA,1,NA,NA,NA,NA,1,NA,NA,1,NA,1,1,NA,NA,Yes,Yes,No,1,2014-11-10T06:36:00Z,2014-11-10T06:57:00Z,1,1,Online,1,26,Bulgaria,A lot,Sometimes,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"German, Holland",German,Don't know,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,Somewhat important actor,Extremely hard,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Don't know,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Positive,Slowed down,No,NA,Very restricted,Regulations are not adequeted enough to the dynamicly devloping situation on human trafficking.,Bulgaria,2.0,0,6,1641295.0,54709.833333333336,149773.0,16641.444444444445,3,1,1,-1,FALSE,FALSE,FALSE,Positive,Europe,Europe,BGR,BGR
1422,Beginning of Life,No,141,Moldova,No,1,1,9,NA,1,1,1,begging,NA,1,NA,NA,1,NA,1,1,NA,NA,Yes,No,because of finished period of active phase of antitrafficking compaign there wasn't perfomed any more serious researches on trafficking situation. and most organizations involved in antitrafficking work are compelled to use outdated data.,1,2014-11-10T02:40:00Z,2014-11-10T07:18:00Z,1,1,Online,1,141,"Moldova, Republic of",A lot,Rarely,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,US Government,NA,Yes,NA,1,1,1,1,1,NA,NA,NA,NA,NA,"US was organizing  antitrafficking conferences through International Organization for Migration inviting different groups of people from civil society, government, ngo's and churches.","US organized big awareness compaign where were involved goivernment, ngo's, churches, initiative groups. There was supported prevention activities in educational system, social advertising and etc.","through supporting international organizations (IOM, La strada and others) and offering support for NGOs that are involved in antitrafficking initiatives and efforts",NA,---,organized conferences and trainings on this issue on a national level,NA,NA,NA,NA,NA,NA,NA,1,NA,Most important actor,Not too hard,NA,NA,1,1,churches,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tier 2,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Positive,Improved,No,NA,Very little restricted,NA,"Moldova, Republic of",2.1785714285714284,0,7,13659065.0,471002.2413793103,5818825.0,484902.0833333333,6,1,2,1,FALSE,FALSE,FALSE,Positive,Europe,Europe,MDA,MDA
1280,Organization 1280,Yes,172,Thailand,No,1,1,91,NA,1,NA,NA,NA,1,1,NA,NA,NA,NA,NA,1,NA,NA,Yes,No,REDACTED,1,2014-11-10T07:20:00Z,2014-11-10T07:52:00Z,1,1,Online,1,172,Thailand,A lot,Monthly,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,USA,USA,Yes,NA,1,1,1,1,1,NA,NA,NA,NA,NA,REDACTED,REDACTED,REDACTED,NA,REDACTED,REDACTED,NA,NA,NA,NA,NA,1,REDACTED,NA,NA,Somewhat important actor,Not too hard,NA,NA,1,1,REDACTED,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,NA,NA,NA,NA,NA,NA,Tier 3,Yes,REDACTED,1,0,0,1,0,0,0,0,0,0,0,0,0,0,Mixed,Remained constant,No,NA,Somewhat restricted,REDACTED,Thailand,2.25,1,1,19879731.0,451812.0681818182,3586547.0,199252.61111111112,7,0,1,0,FALSE,TRUE,FALSE,Mixed,Asia and Oceania,Asia and Oceania,THA,THA
1504,Office of the Ombudsman for Minorities/National Rapporteur on THB,No,61,France,No,1,1,100,NA,1,1,1,"Trafficking for criminal activities, forced marriages etc. ",1,1,NA,NA,1,1,1,1,1,Analysis and evaluation of counter trafficking efforts,Yes,Yes,NA,1,2014-11-10T07:51:00Z,2014-11-10T08:01:00Z,1,1,Online,1,60,Finland,A lot,Daily,1,1,1,1,1,"Research, labour unions",0,1,0,0,0,0,0,0,0,0,0,1,U.S. ,U.S. ,Yes,NA,1,NA,1,1,NA,NA,NA,NA,NA,NA,Workshop together with us,NA,Funding for a campaign,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,Somewhat important actor,Somewhat hard,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tier 1,Yes,2003 report when Finland was at the tier 2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,Positive,Improved,No,NA,Very little restricted,NA,Finland,1.25,-1,5,54063.0,3861.6428571428573,14063.0,14063.0,2,1,1,1,FALSE,TRUE,FALSE,Positive,Europe,Europe,FRA,FIN
1373,National Agency against Trafficking in Persons,No,142,Romania,No,5,5+,100,1,1,1,1,NA,1,1,NA,NA,1,NA,1,1,1,monitoring and research,Yes,No,NA,1,2014-11-10T05:43:00Z,2014-11-10T08:33:00Z,1,1,Online,1,142,Romania,A lot,Daily,1,1,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,By asking Romanian authorities to answer questionairre regarding TIP Report.,NA,NA,NA,1,1,NA,NA,NA,NA,NA,Not an important actor,Extremely hard,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tier 2,Yes,Researching context.,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,Improved,No,NA,Not restricted,NA,Romania,2.0714285714285716,-1,5,2351514.0,87093.11111111111,1209388.0,201564.66666666666,4,NA,0,1,FALSE,TRUE,FALSE,NA,Europe,Europe,ROU,ROU
1030,eLiberare,No,142,Romania,No,1,1,100,1,1,1,1,NA,NA,NA,1,we only do external assistance / referrals,1,NA,NA,NA,NA,NA,Yes,Yes,NA,1,2014-11-10T03:20:00Z,2014-11-10T09:09:00Z,1,1,Online,1,142,Romania,A lot,Sometimes,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"US, Swiss, UK, French, Dutch",US& Swiss,Yes,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,During the TIP report Heroes ceremony,Partnering on projects like the #FreedomTour,"Grants for projects, including the #FreedomTour",NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,Somewhat important actor,Somewhat hard,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tier 2,Yes,Response to the TIP Report,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Positive,Remained constant,No,NA,Somewhat restricted,bureaucracy and structure,Romania,2.0714285714285716,-1,5,2351514.0,87093.11111111111,1209388.0,201564.66666666666,4,1,1,0,FALSE,TRUE,FALSE,Positive,Europe,Europe,ROU,ROU
1271,Portuguese Association for Victim Support (APAV),No,138,Portugal,No,5,5+,20,NA,1,1,NA,NA,NA,1,NA,NA,1,NA,1,1,NA,NA,Yes,No,NA,1,2014-11-10T09:21:00Z,2014-11-10T10:07:00Z,1,1,Online,1,138,Portugal,A lot,Weekly,1,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,USA,NA,Yes,1,NA,NA,NA,NA,NA,NA,1,NA,NA,Through the TIP report,NA,NA,NA,NA,NA,NA,NA,Contact with government institutions and NGO.,1,NA,NA,NA,NA,NA,NA,Somewhat important actor,Very hard,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tier 2,Yes,To discuss the evaluation and possible actions to improve teh strategies to prevent and fight THB,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Mixed,Improved,No,NA,Don't know,NA,Portugal,1.6153846153846154,1,2,0.0,0.0,NA,NA,2,0,1,1,FALSE,TRUE,FALSE,Mixed,Europe,Europe,PRT,PRT
1272,Organization 1272,Yes,67,Greece,No,2,2,10,NA,1,1,NA,NA,1,NA,NA,NA,1,NA,1,1,1,REDACTED,Yes,No,REDACTED,1,2014-11-10T11:50:00Z,2014-11-10T12:03:00Z,1,1,Online,1,67,Greece,A lot,Monthly,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"US Embassy, Embassy of Sweden among others",see above,Yes,NA,1,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,REDACTED,NA,NA,NA,NA,REDACTED,1,1,1,NA,NA,NA,NA,Most important actor,Somewhat hard,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tier 2,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Positive,Improved,No,NA,Somewhat restricted,NA,Greece,2.2857142857142856,-1,7,0.0,0.0,NA,NA,3,1,2,1,TRUE,TRUE,FALSE,Positive,Europe,Europe,GRC,GRC
1292,International Sanctuary,No,187,United States,No,2,2,100,NA,1,1,NA,NA,NA,1,1,Girls ages 12-25,NA,NA,NA,1,1,"Employment, skills training, job readiness training",Yes,No,Thank you for your efforts in the fight against human trafficking.,2,2014-11-10T14:22:00Z,2014-11-10T14:50:00Z,1,1,Online,1,78,India,Little,Weekly,1,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,Allowed us to sell survivor made product at embassy functions,NA,NA,Not an important actor,Not too hard,NA,NA,NA,1,TIP Report is used to communicate stats to our network and supporters,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,NA,Tier 2,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Improved,No,NA,A little restricted,We are unable to transfer foreign funds (US funds directly sent to India) to support our programs.,India,2.25,0,-1,29537404.0,301402.0816326531,11856135.0,382455.96774193546,5,NA,0,1,FALSE,TRUE,TRUE,NA,Americas,Asia and Oceania,USA,IND
1413,Sympathy worldwide Foundation,No,126,Nigeria,No,2,2,83,NA,1,NA,NA,NA,1,1,NA,NA,1,NA,NA,NA,NA,NA,Yes,Yes,"Our NGO is 95% self funded! as such projects are carried out based on availability of funds.There is high level breaking of sweat, but we are determined to forge ahead, in this service of humanity. I may not have giving you a 100%  accurate answers, but I believe that what you receive, is enough, overview, to get you going concerning the Nigerian human trafficking related issues, thank you Judith.",1,2014-11-10T15:28:00Z,2014-11-10T15:29:00Z,1,1,Online,1,126,Nigeria,A lot,Sometimes,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"In 2012, I was invited to a workshop at US Embassey,  I was told then by the diplomatic Officer, that up until then no one single NGO working in the area of human trafficking  had been able to get Humphrey Hubert Fellow Scholarship. I was advised to apply, but I didn't  because it was a whole academic year, too long for me to stay out of Nigeria, because of my work here. So the funding that I know could come through scholarship programes to the US, by US Embassey.",1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,Somewhat important actor,Not hard at all,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tier 2,Yes,"An official of National Agency For The Prohibition Of Traffic In Persons And Other Related Matters( NAPTIP) , was presenting a paper in a conference, and made mention of that. Also in reading a report from Us States Department, l saw it.t",0,0,1,0,0,0,0,1,0,0,0,0,0,0,NA,Remained constant,No,NA,Somewhat restricted,"Borderpatrol, is a vital part, when it comes to human trafficking issues, apparently we cannot operate at borders without approval from customs . Even when you have applied, there is never a reply, much less an approval. Some document are required, to be provided by NGOS, without which , in some cases, such organisations, may not be able to access their bank accounts.",Nigeria,1.8214285714285714,0,5,3295e3,183055.55555555556,1928e3,275428.5714285714,8,NA,1,0,FALSE,TRUE,FALSE,NA,Africa,Africa,NGA,NGA
1180,Asociatia F.R.E.E.,No,142,Romania,No,2,2,81,NA,1,NA,NA,NA,1,1,NA,NA,1,NA,NA,NA,1,intervention (street outreach),Yes,No,NA,1,2014-11-10T15:30:00Z,2014-11-10T15:31:00Z,1,1,Online,1,142,Romania,Some,Rarely,NA,1,1,1,1,"ANITP, brigada de crima organizata",0,0,1,0,0,0,0,0,0,0,0,0,"US, Switzerland, Norway",US ,Yes,NA,NA,1,NA,1,NA,NA,NA,NA,1,NA,NA,makes anual report and recomendations; meets ONG;,NA,NA,recommendations;,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,Not an important actor,Somewhat hard,NA,NA,NA,1,training,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,NA,NA,NA,Don't know,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Improved,No,NA,Somewhat restricted,administrative obligations,Romania,2.0714285714285716,-1,5,2351514.0,87093.11111111111,1209388.0,201564.66666666666,4,NA,0,1,FALSE,TRUE,FALSE,NA,Europe,Europe,ROU,ROU
